data_origin,synthetic_scenario,case_id,project_id,as_of_date,state,district,region,urban_rural,department,project_type,acquisition_method,project_priority,land_use_category,project_size_area,parcel_count,affected_landowner_count,ownership_complexity_score,disputed_ownership_flag,unresolved_record_count,objection_count,unresolved_objection_count,required_document_count,missing_document_count,invalid_document_count,document_verification_pending_count,document_completeness_ratio,approval_stage_count,pending_approval_count,interdepartment_dependency_count,blocked_dependency_count,assessed_compensation_amount,approved_compensation_amount,pending_compensation_amount,compensation_approval_pending_flag,payment_processing_days,open_legal_case_count,legal_dispute_flag,stay_order_flag,hearing_count,current_stage,days_in_current_stage,overdue_days,average_stage_duration_days,historical_department_delay_rate,historical_district_delay_rate,department_workload_index,milestone_slippage_count,days_since_last_update,acquisition_complexity_score,prediction_horizon_days,significant_delay,actual_delay_days,risk_category,missing_optional_payment_history,missing_optional_hearing_history
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000054,SYN-PROJECT-00018,2022-09-09,Northland,Birch,NORTH,RURAL,TRANSPORT,URBAN_EXPANSION,STATUTORY,MEDIUM,RESIDENTIAL,62.142,17,8,0.631,0,3,0,0,15,1,0,1,0.9333,4,1,3,1,27917969.62,27491232.92,9143934.61,0,23,0,0,0,0,OBJECTION_REVIEW,53,0,78,0.2567,0.3059,0.314,1,17,0.2988,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000055,SYN-PROJECT-00019,2022-07-13,Northland,Aster,NORTH,URBAN,PUBLIC_WORKS,ROAD,CONSENT_BASED,MEDIUM,MIXED,27.5,19,14,0.6928,0,5,6,3,17,3,2,3,0.7412,4,2,1,0,10051904.22,8795326.69,6518030.5,0,52,0,0,0,0,AWARD,66,12,80,0.3891,0.1393,0.5721,2,20,0.3706,90,0,18,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000056,SYN-PROJECT-00019,2022-12-04,Eastland,Dawn,EAST,URBAN,TRANSPORT,POWER_TRANSMISSION,STATUTORY,HIGH,AGRICULTURAL,440.643,165,195,0.98,0,76,48,25,124,16,6,13,0.8371,5,2,1,1,40982677.46,0.0,0.0,1,72,1,1,1,10,PAYMENT,186,141,99,0.3565,0.1804,0.5003,5,24,0.7513,90,1,184,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000057,SYN-PROJECT-00019,2024-03-11,Westland,Juniper,WEST,RURAL,TRANSPORT,POWER_TRANSMISSION,MIXED,MEDIUM,MIXED,95.873,43,43,0.98,1,15,22,16,34,5,2,5,0.8118,4,1,1,0,52075559.48,45212777.82,22342119.95,0,35,1,1,1,6,COMPENSATION,195,146,65,0.3285,0.179,0.4064,5,30,0.6186,90,0,28,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000058,SYN-PROJECT-00020,2023-11-14,Eastland,Frost,EAST,RURAL,REVENUE,RAIL,CONSENT_BASED,LOW,MIXED,26.409,6,6,0.4039,1,1,12,7,8,4,1,4,0.4125,4,0,4,1,11241019.46,0.0,0.0,1,39,0,0,0,3,OBJECTION_REVIEW,82,0,115,0.3385,0.429,0.1651,1,17,0.3288,90,0,3,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000059,SYN-PROJECT-00020,2021-11-28,Southland,Indigo,SOUTH,RURAL,IRRIGATION,IRRIGATION,MIXED,MEDIUM,AGRICULTURAL,279.627,108,136,0.98,0,53,13,5,84,10,3,9,0.856,4,1,2,0,39692519.03,38319268.83,20916845.36,0,50,0,0,0,2,OBJECTION_REVIEW,184,114,70,0.3782,0.4622,0.3915,4,29,0.6636,90,1,124,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000060,SYN-PROJECT-00020,2022-01-20,Eastland,Dawn,EAST,URBAN,TRANSPORT,IRRIGATION,MIXED,MEDIUM,MIXED,55.402,28,43,0.98,0,17,2,1,26,2,1,2,0.8962,4,2,2,1,38869171.56,32923834.71,13777574.15,0,39,0,0,0,0,AWARD,116,54,87,0.2818,0.1997,0.4741,4,19,0.4475,90,0,9,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000061,SYN-PROJECT-00021,2024-04-16,Northland,Cedar,NORTH,RURAL,URBAN,IRRIGATION,STATUTORY,MEDIUM,AGRICULTURAL,189.514,66,193,0.98,0,76,9,5,69,9,4,7,0.829,4,0,1,0,49229620.91,47013817.44,26616677.6,0,42,0,0,0,2,OBJECTION_REVIEW,161,88,119,0.4239,0.2956,0.3565,4,23,0.5999,90,1,71,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000062,SYN-PROJECT-00021,2021-01-09,Northland,Birch,NORTH,RURAL,IRRIGATION,INDUSTRIAL_CORRIDOR,STATUTORY,LOW,COMMERCIAL,105.556,91,131,0.98,1,53,32,15,74,10,3,9,0.8365,4,0,3,1,96016853.49,0.0,0.0,1,24,0,0,0,6,SURVEY,102,0,141,0.3463,0.3027,0.2435,1,8,0.7577,90,1,91,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000063,SYN-PROJECT-00021,2025-05-11,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,ROAD,CONSENT_BASED,MEDIUM,AGRICULTURAL,43.551,18,15,0.7892,0,3,5,3,16,1,0,0,0.9375,4,1,2,0,8946325.18,8313316.36,3122198.3,0,50,0,0,0,1,COMPENSATION,41,0,79,0.355,0.4067,0.3346,2,12,0.3745,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000064,SYN-PROJECT-00022,2021-06-01,Eastland,Frost,EAST,RURAL,URBAN,RAIL,STATUTORY,MEDIUM,AGRICULTURAL,68.246,27,24,0.98,0,10,0,0,22,2,1,2,0.8773,4,2,3,1,8617616.82,0.0,0.0,1,45,0,0,0,1,SURVEY,99,0,112,0.3524,0.414,0.335,2,15,0.4441,90,0,20,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000065,SYN-PROJECT-00022,2025-01-22,Eastland,Elm,EAST,RURAL,PUBLIC_WORKS,RAIL,STATUTORY,LOW,AGRICULTURAL,86.468,91,120,0.98,0,46,11,7,72,11,5,10,0.7986,4,1,4,1,14428384.74,12401762.99,3346961.68,0,39,0,0,0,2,AWARD,212,107,108,0.3622,0.3185,0.25,4,26,0.7062,90,1,115,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000066,SYN-PROJECT-00022,2022-08-25,Southland,Grove,SOUTH,RURAL,IRRIGATION,RAIL,STATUTORY,HIGH,AGRICULTURAL,61.289,9,6,0.3614,0,1,1,1,10,0,0,0,1.0,5,1,2,0,9972160.47,9424101.56,4369462.94,0,48,0,0,0,1,NOTICE,56,0,127,0.3263,0.2166,0.4095,0,17,0.1995,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000067,SYN-PROJECT-00023,2022-12-30,Southland,Grove,SOUTH,RURAL,IRRIGATION,INDUSTRIAL_CORRIDOR,MIXED,HIGH,FOREST_EDGE,34.223,18,15,0.7565,0,6,2,1,16,1,0,0,0.9375,6,3,3,1,7258656.11,0.0,0.0,1,48,0,0,0,2,AWARD,63,0,138,0.3502,0.178,0.346,3,11,0.3582,90,0,14,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000068,SYN-PROJECT-00023,2025-09-07,Northland,Aster,NORTH,URBAN,IRRIGATION,URBAN_EXPANSION,MIXED,MEDIUM,AGRICULTURAL,92.754,52,53,0.98,0,20,12,6,41,5,0,3,0.878,4,0,0,0,13503267.48,12463404.1,4217961.19,0,47,0,0,0,3,AWARD,143,51,137,0.3349,0.1739,0.4378,1,23,0.5854,90,0,6,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000069,SYN-PROJECT-00023,2024-03-26,Eastland,Frost,EAST,RURAL,IRRIGATION,ROAD,STATUTORY,MEDIUM,FOREST_EDGE,19.562,16,20,0.8523,0,8,0,0,16,4,1,4,0.7063,4,1,1,1,3935861.79,0.0,0.0,1,57,1,1,0,1,COMPENSATION,118,60,72,0.4142,0.381,0.3137,0,22,0.3611,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000070,SYN-PROJECT-00024,2024-08-29,Eastland,Dawn,EAST,URBAN,PUBLIC_WORKS,IRRIGATION,CONSENT_BASED,LOW,AGRICULTURAL,349.527,85,138,0.98,1,55,34,20,71,9,4,9,0.8338,4,1,2,1,96617119.06,83224427.07,48880991.24,0,59,1,1,0,9,PAYMENT,246,164,103,0.3464,0.1861,0.6111,5,34,0.7662,90,1,145,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000071,SYN-PROJECT-00024,2023-07-26,Southland,Harbor,SOUTH,URBAN,IRRIGATION,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,RESIDENTIAL,154.129,82,211,0.98,0,82,68,43,81,5,1,4,0.9296,4,0,2,1,47078957.77,39670791.97,18664158.82,0,44,0,0,0,16,AWARD,145,25,150,0.2805,0.2925,0.5332,2,20,0.7575,90,1,173,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000072,SYN-PROJECT-00024,2025-06-19,Southland,Indigo,SOUTH,RURAL,URBAN,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,AGRICULTURAL,365.135,134,217,0.98,0,86,53,31,110,13,5,11,0.85,4,1,4,0,91066133.34,84650970.98,46060669.36,0,41,0,0,0,11,PAYMENT,288,177,152,0.375,0.4026,0.3185,7,24,0.732,90,1,116,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000073,SYN-PROJECT-00025,2022-10-10,Westland,Juniper,WEST,RURAL,TRANSPORT,RAIL,CONSENT_BASED,MEDIUM,AGRICULTURAL,31.997,13,10,0.596,0,3,6,3,13,0,0,0,1.0,4,1,4,2,4326144.9,0.0,0.0,1,51,1,1,0,2,AWARD,130,33,94,0.2973,0.1079,0.1141,4,13,0.377,90,0,7,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000074,SYN-PROJECT-00025,2025-06-08,Southland,Grove,SOUTH,RURAL,TRANSPORT,RAIL,DIRECT_PURCHASE,MEDIUM,MIXED,12.01,6,7,0.3055,0,2,0,0,8,0,2,2,0.825,4,1,4,1,5694514.91,0.0,0.0,1,62,2,1,0,1,COMPENSATION,76,0,117,0.2126,0.1901,0.3471,1,17,0.1825,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000075,SYN-PROJECT-00025,2025-04-07,Northland,Cedar,NORTH,RURAL,REVENUE,POWER_TRANSMISSION,MIXED,HIGH,RESIDENTIAL,410.991,200,264,0.98,1,104,55,39,154,15,6,13,0.8753,5,2,2,1,207005071.61,174280076.49,57026942.18,0,55,1,1,0,16,OBJECTION_REVIEW,182,129,71,0.3722,0.3483,0.5137,6,38,0.7493,90,1,224,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000076,SYN-PROJECT-00026,2025-07-12,Southland,Indigo,SOUTH,RURAL,TRANSPORT,URBAN_EXPANSION,MIXED,HIGH,AGRICULTURAL,259.073,39,56,0.98,0,20,17,10,34,4,1,5,0.8618,5,2,0,0,40712873.74,33627119.54,1807793.49,0,35,0,0,0,3,OBJECTION_REVIEW,97,36,84,0.3106,0.4592,0.2898,2,27,0.6134,90,1,38,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000077,SYN-PROJECT-00026,2024-07-16,Southland,Grove,SOUTH,RURAL,URBAN,IRRIGATION,STATUTORY,LOW,AGRICULTURAL,90.062,19,21,0.98,1,7,0,0,18,1,0,0,0.9444,4,0,1,0,12520166.22,11213427.81,5912928.77,0,70,1,1,0,1,OBJECTION_REVIEW,182,115,76,0.356,0.1705,0.3964,3,29,0.3959,90,0,5,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000078,SYN-PROJECT-00026,2025-08-29,Southland,Harbor,SOUTH,URBAN,TRANSPORT,URBAN_EXPANSION,DIRECT_PURCHASE,LOW,RESIDENTIAL,54.751,29,59,0.98,1,23,16,14,29,3,0,2,0.8966,4,0,1,0,16093460.28,15368006.24,6970458.44,0,48,0,0,0,5,AWARD,61,0,103,0.2998,0.2842,0.4373,0,15,0.5683,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000079,SYN-PROJECT-00027,2023-12-23,Southland,Grove,SOUTH,RURAL,IRRIGATION,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,AGRICULTURAL,55.943,23,34,0.98,1,16,9,7,22,2,0,1,0.9091,4,0,3,1,11219680.94,9579038.07,3373209.93,0,28,0,0,0,1,COMPENSATION,56,0,125,0.386,0.2048,0.2386,1,20,0.4964,90,0,2,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000080,SYN-PROJECT-00027,2023-05-19,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,ROAD,MIXED,MEDIUM,AGRICULTURAL,31.248,12,7,0.4864,0,1,4,3,12,2,0,2,0.8333,4,1,0,0,4769112.3,0.0,0.0,1,55,0,0,0,1,AWARD,35,0,87,0.3683,0.1739,0.4205,0,18,0.27,90,0,4,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000081,SYN-PROJECT-00027,2023-07-07,Northland,Birch,NORTH,RURAL,TRANSPORT,URBAN_EXPANSION,CONSENT_BASED,MEDIUM,RESIDENTIAL,18.37,14,26,0.98,0,9,0,0,16,0,0,0,1.0,4,2,1,1,8417111.53,0.0,0.0,1,67,2,1,0,1,PAYMENT,111,19,101,0.2607,0.299,0.2858,2,13,0.399,90,0,13,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000082,SYN-PROJECT-00028,2022-09-29,Southland,Grove,SOUTH,RURAL,TRANSPORT,RAIL,STATUTORY,HIGH,AGRICULTURAL,29.768,15,11,0.5476,0,1,0,0,14,1,0,2,0.9286,5,1,2,1,7504994.5,6941657.39,5232920.8,0,34,0,0,0,1,COMPENSATION,77,0,97,0.3507,0.2752,0.2015,1,21,0.2722,90,0,14,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000083,SYN-PROJECT-00028,2025-07-16,Eastland,Dawn,EAST,URBAN,IRRIGATION,URBAN_EXPANSION,MIXED,CRITICAL,AGRICULTURAL,268.7,67,43,0.98,0,15,13,8,47,7,3,6,0.8064,5,2,2,1,26984929.29,0.0,0.0,1,80,1,1,0,5,SURVEY,110,24,99,0.2988,0.174,0.4949,3,18,0.6536,90,1,94,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000084,SYN-PROJECT-00028,2024-09-05,Southland,Harbor,SOUTH,URBAN,TRANSPORT,IRRIGATION,DIRECT_PURCHASE,HIGH,AGRICULTURAL,110.218,61,34,0.98,1,13,6,4,43,7,2,7,0.8047,5,2,2,1,31955443.75,0.0,0.0,1,60,1,1,0,3,COMPENSATION,115,33,73,0.2581,0.3402,0.4729,3,26,0.5683,90,1,35,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000085,SYN-PROJECT-00029,2025-03-17,Westland,Lumen,WEST,URBAN,IRRIGATION,IRRIGATION,CONSENT_BASED,MEDIUM,MIXED,51.302,34,40,0.98,1,18,15,14,29,6,2,6,0.7448,4,2,1,0,21057869.09,19213640.45,12887822.21,0,57,0,0,0,5,SURVEY,150,70,89,0.2843,0.4425,0.6311,2,31,0.5746,90,1,60,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000086,SYN-PROJECT-00029,2025-01-06,Northland,Aster,NORTH,URBAN,URBAN,RAIL,STATUTORY,MEDIUM,AGRICULTURAL,75.127,58,33,0.98,0,15,1,1,41,4,1,4,0.8854,4,2,3,1,16923572.05,15351744.58,9154929.21,0,61,1,1,0,2,OBJECTION_REVIEW,65,0,99,0.4147,0.123,0.5313,2,13,0.5254,90,0,5,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000087,SYN-PROJECT-00029,2021-08-30,Northland,Aster,NORTH,URBAN,URBAN,POWER_TRANSMISSION,MIXED,MEDIUM,COMMERCIAL,191.375,101,85,0.98,1,37,10,4,72,5,3,4,0.9014,4,0,3,0,114264105.03,100286889.01,31272046.33,0,36,0,0,0,3,COMPENSATION,59,4,59,0.3453,0.2312,0.4525,1,16,0.6077,90,0,18,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000088,SYN-PROJECT-00030,2022-03-14,Northland,Aster,NORTH,URBAN,TRANSPORT,ROAD,CONSENT_BASED,HIGH,RESIDENTIAL,295.922,202,229,0.98,1,91,36,19,149,19,7,17,0.8396,5,1,1,0,147729823.77,137588007.81,101461440.55,0,54,1,1,0,8,PAYMENT,293,240,43,0.3094,0.255,0.4081,8,34,0.723,90,1,142,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000089,SYN-PROJECT-00030,2025-09-20,Southland,Indigo,SOUTH,RURAL,REVENUE,URBAN_EXPANSION,CONSENT_BASED,MEDIUM,AGRICULTURAL,77.672,44,38,0.98,0,15,10,4,34,3,0,2,0.9118,4,1,2,1,14864501.72,15085353.67,3432135.83,0,32,0,0,0,3,NOTICE,113,36,88,0.3779,0.3464,0.1983,2,22,0.5602,90,1,117,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000090,SYN-PROJECT-00030,2024-08-08,Southland,Harbor,SOUTH,URBAN,REVENUE,POWER_TRANSMISSION,CONSENT_BASED,LOW,MIXED,434.067,278,359,0.98,0,139,71,45,211,25,9,22,0.8517,4,2,0,0,123705545.21,122930514.79,74344244.93,0,59,1,1,1,18,SURVEY,466,429,57,0.3102,0.3135,0.5342,13,56,0.724,90,1,284,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000091,SYN-PROJECT-00031,2024-08-29,Westland,Kite,WEST,RURAL,PUBLIC_WORKS,URBAN_EXPANSION,MIXED,HIGH,MIXED,673.758,502,571,0.98,0,225,81,66,366,47,17,42,0.8391,5,1,1,1,191908972.11,184715236.72,109940373.27,0,62,1,1,1,25,OBJECTION_REVIEW,451,386,59,0.3397,0.3367,0.3545,13,57,0.7641,90,1,289,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000092,SYN-PROJECT-00031,2023-12-18,Northland,Cedar,NORTH,RURAL,TRANSPORT,INDUSTRIAL_CORRIDOR,STATUTORY,CRITICAL,RESIDENTIAL,117.089,44,24,0.98,0,10,22,11,32,3,1,3,0.8844,6,0,3,1,68170433.03,65713137.94,21923211.97,0,45,0,0,0,5,SURVEY,57,0,123,0.3305,0.3895,0.2202,3,19,0.6752,90,1,107,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000093,SYN-PROJECT-00031,2022-03-18,Westland,Lumen,WEST,URBAN,TRANSPORT,RAIL,STATUTORY,HIGH,AGRICULTURAL,151.241,84,84,0.98,1,34,0,0,63,7,1,7,0.8778,5,2,1,0,29215090.88,28494284.57,16113832.91,0,70,1,1,0,1,NOTICE,91,4,130,0.3336,0.4305,0.6175,0,15,0.5083,90,1,60,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000094,SYN-PROJECT-00032,2022-11-17,Southland,Harbor,SOUTH,URBAN,IRRIGATION,POWER_TRANSMISSION,DIRECT_PURCHASE,HIGH,COMMERCIAL,26.978,26,37,0.98,0,14,0,0,24,3,2,1,0.8167,5,1,1,1,20852473.36,20843742.72,11466956.79,0,33,0,0,0,0,NOTICE,64,11,76,0.4638,0.3199,0.5485,2,29,0.4683,90,0,20,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000095,SYN-PROJECT-00032,2022-02-02,Eastland,Frost,EAST,RURAL,URBAN,IRRIGATION,STATUTORY,HIGH,RESIDENTIAL,110.855,117,112,0.98,0,44,47,30,85,10,3,8,0.8576,5,2,1,1,54584939.22,0.0,0.0,1,33,0,0,0,12,AWARD,78,3,89,0.3661,0.3949,0.3423,2,17,0.765,90,1,78,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000096,SYN-PROJECT-00032,2021-02-26,Northland,Aster,NORTH,URBAN,URBAN,ROAD,CONSENT_BASED,MEDIUM,COMMERCIAL,187.339,63,92,0.98,0,37,2,1,52,8,3,7,0.8058,4,2,0,0,115156552.76,109832442.67,25765053.16,0,77,0,0,0,1,AWARD,154,95,66,0.3981,0.2107,0.4919,4,32,0.4911,90,0,12,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000097,SYN-PROJECT-00033,2024-07-27,Westland,Juniper,WEST,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,FOREST_EDGE,68.254,41,56,0.98,0,21,2,1,35,4,2,4,0.8457,4,1,2,0,17284522.62,0.0,0.0,1,31,0,0,0,1,AWARD,183,56,137,0.3769,0.1064,0.314,2,15,0.4271,90,0,1,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000098,SYN-PROJECT-00033,2023-05-11,Westland,Kite,WEST,RURAL,URBAN,ROAD,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,287.074,169,138,0.98,0,53,24,11,118,11,3,9,0.889,4,1,1,1,36466293.55,36772855.88,15570972.5,0,51,1,1,0,5,COMPENSATION,70,0,62,0.2757,0.3277,0.2927,1,14,0.7473,90,1,52,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000099,SYN-PROJECT-00033,2024-04-12,Eastland,Frost,EAST,RURAL,IRRIGATION,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,AGRICULTURAL,40.815,13,11,0.578,1,2,0,0,13,1,1,2,0.8692,4,1,3,0,10837751.84,9204730.37,3838816.05,0,32,0,0,0,0,COMPENSATION,72,0,153,0.406,0.3986,0.407,1,19,0.2554,90,0,4,LOW,,
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000100,SYN-PROJECT-00034,2021-05-10,Southland,Grove,SOUTH,RURAL,TRANSPORT,RAIL,STATUTORY,LOW,AGRICULTURAL,86.564,49,54,0.98,0,21,18,10,39,0,0,1,1.0,4,1,2,0,29934144.02,30110557.06,18422907.69,0,63,2,1,0,5,PAYMENT,196,107,94,0.264,0.1789,0.2596,3,17,0.628,90,0,11,MEDIUM,,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000101,SYN-PROJECT-00034,2023-11-03,Southland,Grove,SOUTH,RURAL,REVENUE,POWER_TRANSMISSION,STATUTORY,MEDIUM,RESIDENTIAL,52.888,26,44,0.98,1,19,11,5,25,4,3,5,0.756,4,1,0,0,25082663.13,0.0,0.0,1,64,1,1,0,3,AWARD,160,100,54,0.3441,0.1327,0.3625,1,22,0.5255,90,1,107,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000102,SYN-PROJECT-00034,2021-09-22,Northland,Aster,NORTH,URBAN,PUBLIC_WORKS,POWER_TRANSMISSION,STATUTORY,MEDIUM,MIXED,49.09,9,15,0.6646,1,5,5,3,11,3,0,3,0.7273,4,1,0,0,29317732.5,27588390.02,15065582.28,0,45,0,0,0,0,SURVEY,59,5,52,0.4008,0.1648,0.454,0,17,0.306,90,0,10,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000103,SYN-PROJECT-00035,2021-02-28,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,RAIL,DIRECT_PURCHASE,HIGH,RESIDENTIAL,35.866,18,22,0.98,0,9,0,0,17,0,0,0,1.0,5,0,1,0,15594088.3,14224694.14,5148154.82,0,31,0,0,0,0,OBJECTION_REVIEW,150,51,89,0.3906,0.3722,0.2603,1,20,0.3538,90,0,7,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000104,SYN-PROJECT-00035,2021-06-13,Eastland,Frost,EAST,RURAL,PUBLIC_WORKS,IRRIGATION,STATUTORY,MEDIUM,RESIDENTIAL,105.671,67,69,0.98,1,27,5,3,51,11,4,8,0.7294,4,1,2,0,30072765.26,28458571.05,14645953.11,0,24,0,0,0,2,NOTICE,113,38,90,0.3491,0.3616,0.3613,3,18,0.5636,90,1,204,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000105,SYN-PROJECT-00035,2023-12-21,Southland,Indigo,SOUTH,RURAL,IRRIGATION,IRRIGATION,DIRECT_PURCHASE,LOW,RESIDENTIAL,127.484,49,61,0.98,0,24,34,20,40,3,2,3,0.89,4,0,3,1,57749024.08,57857575.28,28395035.02,0,61,2,1,0,8,COMPENSATION,76,0,77,0.3522,0.4139,0.3125,1,10,0.6996,90,1,38,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000106,SYN-PROJECT-00036,2022-02-27,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,ROAD,CONSENT_BASED,MEDIUM,AGRICULTURAL,136.984,161,165,0.98,1,66,33,25,117,16,6,14,0.8274,4,0,0,0,25816049.28,23368983.38,9294382.02,0,38,0,0,0,8,SURVEY,124,75,81,0.4098,0.2394,0.2799,3,22,0.7376,90,1,225,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000107,SYN-PROJECT-00036,2025-04-07,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,IRRIGATION,STATUTORY,LOW,MIXED,46.892,23,18,0.5401,0,4,2,1,19,2,1,1,0.8579,4,0,3,1,13780901.76,12705621.38,6904841.53,0,49,0,0,0,1,COMPENSATION,62,0,80,0.291,0.4959,0.3434,2,18,0.3104,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000108,SYN-PROJECT-00036,2022-12-05,Southland,Grove,SOUTH,RURAL,IRRIGATION,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,COMMERCIAL,50.122,27,18,0.7403,0,5,1,1,22,0,0,0,1.0,4,0,4,1,32712988.26,29540336.29,4454789.36,0,35,0,0,0,0,COMPENSATION,162,38,131,0.4414,0.1941,0.2352,1,22,0.3781,90,0,0,LOW,0,0
